,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
156,-24952.16876,-41992.37877,-51116.02558,-17327.6311,-33063.41565,-68611.20535,-2250.708908,-12001.63507,3754.7130888358465,-60015.26088,-95342.01417,-84391.67105,6970.3691566430525,-22779.93682,-39483.03783,-27610.99817,H,,,,,,,,,,,,,,
158,-24508.75485,-41551.15533,-50685.32982,-16921.72342,-32800.17916,-68215.75829,-1722.224262,-11548.90049,3287.5392779754734,-59427.32059,-94713.10314,-83693.51431,7666.827162125965,-23476.46188,-38542.27525,-26691.42505,H,,,,,,,,,,,,,,
160,-24346.0118,-41387.69703,-51511.20442,-17888.79399,-33277.45596,-68975.98582,-2597.607982,-11395.72399,3894.746767848345,-59782.44511,-95122.29653,-84016.9217,7303.946590894055,-22509.81599,-39188.24067,-27421.74595,H,,,,,,,,,,,,,,
162,-25037.12774,-42080.89168,-50582.86942,-16707.43724,-32771.88185,-68141.63991,-1695.513927,-12076.60283,3427.5059017546064,-59828.28853,-95116.2392,-84219.96495,7214.964296217478,-23370.11228,-39061.26041,-27133.69902,H,,,,,,,,,,,,,,
164,-24132.35147,-41170.43807,-51231.15942,-17626.2057,-33093.54581,-68727.8144,-2256.989748,-11175.11227,3589.2654763776636,-59433.48967,-94741.82513,-83589.534,7752.7696195566205,-22941.24936,-38583.2013,-26845.60738,H,,,,,,,,,,,,,,
166,-24957.62258,-41999.79955,-51113.03045,-17337.08588,-33080.17946,-68634.60763,-2260.8566,-12005.01019,3781.1775542709297,-60064.27825,-95377.91108,-84419.05194,7000.991046546823,-22752.95827,-39453.46647,-27598.63765,H,,,,,,,,,,,,,,
168,-24530.97248,-41569.99786,-50671.96347,-16919.6447,-32813.05376,-68222.08383,-1719.430294,-11563.54088,3278.844449382359,-59496.92392,-94766.23324,-83746.04091,7658.400554466314,-23490.56584,-38557.87677,-26709.75348,H,,,,,,,,,,,,,,
170,-24344.7154,-41378.44341,-51499.78268,-17883.49663,-33278.5959,-68978.64568,-2584.308694,-11387.20797,3895.1714509929957,-59834.01058,-95154.46069,-84042.35799,7332.065085418831,-22516.14154,-39164.45841,-27410.19009,H,,,,,,,,,,,,,,
172,-25052.90807,-42090.81585,-50592.05599,-16729.02903,-32791.17141,-68160.75065,-1707.874442,-12088.82923,3417.1346923273436,-59898.22714,-95165.30128,-84263.75202,7222.161557932086,-23376.14726,-39062.51211,-27150.50753,H,,,,,,,,,,,,,,
174,-24131.61387,-41170.41572,-51223.2469,-17629.4914,-33106.2416,-68729.60254,-2246.417373,-11171.08895,3571.9428744248003,-59491.24658,-94783.89112,-83626.03439,7765.286596451592,-22960.24835,-38577.16633,-26850.52477,H,,,,,,,,,,,,,,
176,-24910.59451,-41956.41481,-51097.76421,-17325.91001,-33085.23096,-68631.41133,-2235.666184,-11956.81983,3779.702339,-60120.82817,-95422.39105,-84452.04311,7014.893831598024,-22754.7017,-39451.54422,-27604.44911,H,,,,,,,,,,,,,,
178,-24540.80725,-41584.68295,-50638.48056,-16882.13848,-32802.88372,-68210.1033,-1680.672369,-11579.83531,3296.815251924426,-59539.90633,-94802.17484,-83768.72793,7717.275049361593,-23479.12174,-38487.22291,-26663.9324,H,,,,,,,,,,,,,,
180,-24332.80192,-41371.51436,-51486.05871,-17882.02141,-33291.4258,-68988.65926,-2574.339816,-11382.69292,3882.0956804866414,-59875.24955,-95193.84446,-84054.6738,7380.054280764375,-22529.99962,-39113.33997,-27383.45741,H,,,,,,,,,,,,,,
182,-25061.06646,-42104.9198,-50588.21149,-16739.04261,-32805.45417,-68178.0509,-1714.356448,-12089.00804,3414.4971864816175,-59971.51851,-95239.50907,-84323.1406,7211.455072337994,-23375.32024,-39083.14277,-27172.5687,H,,,,,,,,,,,,,,
184,-24148.22121,-41186.39722,-51197.25182,-17612.39232,-33098.01615,-68727.41207,-2230.525283,-11172.05008,3581.822345474046,-59537.46999,-94830.60626,-83653.97407,7799.507117212667,-22964.38342,-38543.48225,-26811.2751,H,,,,,,,,,,,,,,
186,-24948.83835,-41986.70143,-51110.03531,-17360.17524,-33091.73531,-68662.74848,-2267.450365,-11972.26488,3788.464223,-60181.40139,-95484.08186,-84496.41132,7026.3155730146855,-22741.73769,-39449.13023,-27593.29559,H,,,,,,,,,,,,,,
188,-24594.27262,-41631.35339,-50645.02962,-16913.54268,-32808.58342,-68234.57846,-1708.969678,-11607.3056,3287.9863128645798,-59613.30946,-94875.48856,-83833.12331,7697.672569474289,-23495.32676,-38518.78357,-26677.56697,H,,,,,,,,,,,,,,
190,-24352.18088,-41390.17807,-51496.00524,-17917.49363,-33286.15079,-69011.77097,-2596.713912,-11377.41791,3870.2492559253287,-59941.29895,-95256.36229,-84107.80389,7358.0154607314425,-22543.79064,-39146.97935,-27390.47586,H,,,,,,,,,,,,,,
192,-25068.0849,-42112.42999,-50581.75183,-16742.37302,-32791.90901,-68189.49499,-1715.652849,-12087.48813,3434.5914047469387,-60022.92753,-95295.23197,-84359.73041,7219.881679997645,-23356.63418,-39079.29827,-27154.91082,H,,,,,,,,,,,,,,
194,-24160.00058,-41197.43898,-51201.61041,-17632.97828,-33093.16583,-68746.96985,-2247.467905,-11186.84693,3565.3938132993953,-59589.30368,-94885.43509,-83694.47544,7799.462413723757,-22982.75655,-38541.18002,-26799.78631,H,,,,,,,,,,,,,,
196,-24923.04443,-41963.54502,-51131.00125,-17398.75435,-33089.81306,-68695.69495,-2296.887612,-11962.02778,3771.499248921782,-60241.0135,-95545.16918,-84541.91947,7003.114462270077,-22762.97185,-39488.78223,-27610.95346,H,,,,,,,,,,,,,,
198,-24575.92184,-41620.02106,-50640.80514,-16915.77785,-32797.07227,-68243.18388,-1712.702419,-11614.41345,3287.7627954200266,-59665.32197,-94930.27269,-83877.67033,7689.3130170480035,-23504.04394,-38539.95067,-26674.39302,H,,,,,,,,,,,,,,
200,-24322.11778,-41365.41234,-51503.00133,-17943.80163,-33284.92144,-69029.13827,-2612.494244,-11369.57245,3864.1472296890297,-59986.20361,-95302.69746,-84143.32082,7357.188446186597,-22548.50686,-39161.7762,-27386.09491,H,,,,,,,,,,,,,,
202,-25076.48916,-42123.56116,-50599.58853,-16784.79663,-32795.64176,-68213.59017,-1751.907379,-12119.62993,3427.729419199159,-60086.11591,-95352.36303,-84416.36973,7195.183002374531,-23360.54574,-39133.63536,-27179.83302,H,,,,,,,,,,,,,,
204,-24137.87235,-41177.30006,-51185.85243,-17631.45836,-33088.74018,-68738.09621,-2243.846922,-11183.60593,3553.2568160601636,-59627.68163,-94914.53706,-83720.42581,7807.441986494302,-22986.33283,-38559.79902,-26783.08955,H,,,,,,,,,,,,,,
