,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
194,-38307.93957,-56673.69743,-83481.03863,-43358.67385,-57196.61649,-134172.314,-30079.12249,-44750.47228,-26515.20389,-85145.21541,-137253.8373,-127811.4993,-76683.35905,-46215.71853,-69582.07572,-60225.59079,A
196,-37711.46091,-56050.59785,-83598.58645,-43513.48204,-57005.10675,-134272.5839,-30271.77218,-44201.55814,-26569.31747,-84136.23531,-136315.4887,-126563.6684,-75426.4087,-46226.58148,-68248.28008,-59440.66458,A
198,-38055.32015,-56429.01289,-84290.64116,-44313.87565,-57016.75201,-134901.7408,-30955.17677,-44520.42812,-26316.00515,-85149.6187,-137315.3493,-127882.8684,-76684.09666,-45841.7515,-69673.4273,-60536.83883,A
200,-38102.19176,-56468.2402,-83073.70044,-42884.571,-57199.76809,-133881.2943,-29678.46747,-44555.43096,-26667.93336,-84569.61329,-136733.2204,-127111.5991,-75951.54058,-46462.97353,-68661.98852,-59576.33967,A
202,-37705.35889,-56064.76886,-84363.91018,-44424.49444,-56909.03895,-134990.522,-31079.63128,-44195.74668,-26355.88066,-84551.8213,-136779.5109,-127163.3881,-75953.50754,-45865.33259,-68883.13668,-60108.80293,A
204,-38324.25634,-56711.6954,-83509.26888,-43396.09067,-57208.66408,-134300.6354,-30110.79492,-44762.43046,-26500.09412,-85199.39604,-137377.1965,-127958.842,-76745.65336,-46224.07809,-69547.65404,-60298.36807,A
206,-37727.39771,-56088.70758,-83616.02081,-43550.7871,-57020.93178,-134385.5273,-30294.32509,-44219.93127,-26590.55163,-84197.38969,-136441.0831,-126710.2959,-75512.52997,-46255.81756,-68266.09442,-59551.05985,A
208,-38058.47175,-56457.44431,-84301.50411,-44341.56946,-57026.09504,-135003.5754,-30971.31472,-44524.89847,-26335.38411,-85192.44465,-137424.7834,-128010.8545,-76759.0197,-45871.12169,-69697.32132,-60650.65392,A
210,-38101.87883,-56495.59873,-83060.78113,-42880.39123,-57210.85456,-133957.4914,-29665.10113,-44552.1676,-26682.59611,-84598.20117,-136826.539,-127223.4025,-76006.10119,-46498.22223,-68671.26449,-59670.01583,A
212,-37710.14216,-56101.1575,-84353.98601,-44412.84918,-56930.74249,-135068.3284,-31066.66727,-44194.36088,-26372.66682,-84567.22165,-136858.4796,-127255.4326,-75975.83693,-45882.25286,-68857.05219,-60172.72892,A
214,-38343.72471,-56764.51257,-83511.66052,-43402.21505,-57241.45409,-134382.3534,-30114.12532,-44772.01936,-26537.84621,-85231.49314,-137468.5928,-128068.8796,-76797.3753,-46262.92542,-69563.65789,-60375.05691,A
216,-37747.69309,-56137.81436,-83582.89553,-43510.71042,-57050.05611,-134435.1929,-30257.3553,-44218.23254,-26605.81787,-84202.21766,-136507.4678,-126793.7796,-75536.06636,-46289.45694,-68249.86705,-59586.75558,A
218,-38098.68253,-56526.62295,-84299.96184,-44346.41979,-57072.78783,-135077.135,-30973.30403,-44553.88868,-26338.08867,-85187.21434,-137484.2614,-128082.4248,-76761.41134,-45884.62214,-69656.93172,-60674.21266,A
220,-38129.19267,-56551.72396,-83032.41676,-42848.89762,-57240.62708,-134006.33,-29638.65902,-44571.3901,-26695.76129,-84598.24587,-136890.2861,-127301.8571,-76028.94467,-46514.67312,-68669.94574,-59699.43073,A
222,-37742.21691,-56163.40711,-84325.10755,-44396.80062,-56962.97371,-135117.4575,-31049.97051,-44222.07704,-26377.42774,-84542.65708,-136900.5232,-127309.2332,-75969.7349,-45909.7455,-68830.09599,-60176.50636,A
224,-38346.96571,-56798.2637,-83467.49347,-43364.41825,-57248.02551,-134422.5641,-30081.98352,-44775.0592,-26518.60136,-85201.58651,-137504.8473,-128119.2604,-76783.8972,-46266.94873,-69541.03792,-60384.77992,A
226,-37753.01281,-56177.95809,-83528.22316,-43463.45883,-57065.09883,-134465.636,-30221.43605,-44228.78256,-26598.12887,-84170.63465,-136541.666,-126839.936,-75506.00326,-46308.85825,-68206.07998,-59580.92178,A
0,-18939.37068,-27868.57967,-41943.31669,-21566.63943,-28430.05549,-65746.15875,-14947.43853,-22123.82372,-13409.86203,-42272.692,-71174.05637,-66464.76733,-36347.06573,-22862.52652,-33767.92029,-29299.42659,A
2,-37889.80548,-55763.28853,-85013.31777,-44481.89372,-56714.55642,-132502.3481,-31092.7741,-44262.19842,-26324.32,-83586.15888,-134055.8838,-123863.2201,-75070.88185,-45713.27367,-69431.69319,-59827.238,A
4,-38434.5622,-56327.51361,-83880.17373,-43140.09614,-57026.16209,-131603.2045,-29859.02487,-44753.13214,-26569.13865,-83996.26869,-134431.4825,-124364.9497,-75579.00406,-46225.19567,-69756.93342,-59730.27614,A
6,-37789.51321,-55655.68723,-84318.02205,-43704.79062,-56772.69331,-132008.4863,-30411.7388,-44162.30847,-26535.25341,-83109.23971,-133637.4144,-123297.7656,-74479.03001,-46070.36514,-68646.52111,-59179.81972,A
8,-38281.81038,-56183.45662,-84683.00369,-44140.64963,-56886.77661,-132391.8411,-30760.33661,-44624.58725,-26350.47154,-84176.35669,-134691.2768,-124690.8158,-75799.66048,-45823.89245,-70077.52449,-60192.68902,A
